Rothsch”nberg,991207,DiDi,2.5m
9
14
2.5
2.5
3
753
IP present
Total Chargeability
Promille
120,760
   2.5   32.5    0.0   32.5    5.0   32.5    7.5   32.5  201.91    5.37
   5.0   32.5    2.5   32.5    7.5   32.5   10.0   32.5  191.49    4.37
   7.5   32.5    5.0   32.5   10.0   32.5   12.5   32.5  156.45    3.92
  10.0   32.5    7.5   32.5   12.5   32.5   15.0   32.5  159.14    4.21
  12.5   32.5   10.0   32.5   15.0   32.5   17.5   32.5  184.88    4.21
  15.0   32.5   12.5   32.5   17.5   32.5   20.0   32.5  192.03    4.66
   2.5   32.5    0.0   32.5    7.5   32.5   10.0   32.5  243.78    5.97
   5.0   32.5    2.5   32.5   10.0   32.5   12.5   32.5  188.50    6.29
   7.5   32.5    5.0   32.5   12.5   32.5   15.0   32.5  160.85    3.21
  10.0   32.5    7.5   32.5   15.0   32.5   17.5   32.5  188.95    5.53
  12.5   32.5   10.0   32.5   17.5   32.5   20.0   32.5  159.20    5.97
   2.5   32.5    0.0   32.5   10.0   32.5   12.5   32.5  224.08   -4.47
   5.0   32.5    2.5   32.5   12.5   32.5   15.0   32.5  201.86    7.74
   7.5   32.5    5.0   32.5   15.0   32.5   17.5   32.5  194.94    6.53
  10.0   32.5    7.5   32.5   17.5   32.5   20.0   32.5  176.69    9.50
   2.5   32.5    0.0   32.5   12.5   32.5   15.0   32.5  249.73   10.82
   5.0   32.5    2.5   32.5   15.0   32.5   17.5   32.5  249.39   10.11
   7.5   32.5    5.0   32.5   17.5   32.5   20.0   32.5  190.79   18.68
   2.5   32.5    0.0   32.5   15.0   32.5   17.5   32.5  304.86   13.71
   5.0   32.5    2.5   32.5   17.5   32.5   20.0   32.5  249.90   17.68
   2.5   32.5    0.0   32.5   17.5   32.5   20.0   32.5  297.98   34.63
   0.0    2.5    0.0    0.0    0.0    5.0    0.0    7.5  399.61    4.37
   0.0    5.0    0.0    2.5    0.0    7.5    0.0   10.0  269.73    4.37
   0.0    7.5    0.0    5.0    0.0   10.0    0.0   12.5  238.98    5.37
   0.0   10.0    0.0    7.5    0.0   12.5    0.0   15.0  246.16    4.37
   0.0   12.5    0.0   10.0    0.0   15.0    0.0   17.5  258.61    4.37
   0.0   15.0    0.0   12.5    0.0   17.5    0.0   20.0  229.88    4.37
   0.0   17.5    0.0   15.0    0.0   20.0    0.0   22.5  244.47    4.37
   0.0   20.0    0.0   17.5    0.0   22.5    0.0   25.0  231.70    4.66
   0.0   22.5    0.0   20.0    0.0   25.0    0.0   27.5  255.99    5.37
   0.0   25.0    0.0   22.5    0.0   27.5    0.0   30.0  234.99    4.82
