605 21 15 1 55.80
606 21 16 1 48.50
607 21 17 1 40.82
608 21 18 1 31.08
609 21 19 1 18.58
610 21 20 1 9.43
611 21 22 1 9.73
612 21 23 1 18.73
613 21 24 1 31.72
614 21 25 1 39.60
615 21 26 1 49.55
616 21 27 1 59.55
617 21 28 1 66.07
618 21 29 1 70.63
619 21 30 1 75.17
620 21 31 1 82.06
621 21 32 1 86.54
622 21 33 1 92.03
623 21 34 1 94.34
624 21 35 1 87.45
625 21 36 1 92.59
626 21 37 1 93.60
627 21 38 1 94.88
628 21 39 1 100.82
629 21 40 1 104.81
630 21 41 1 104.53
631 21 42 1 109.53
632 21 43 1 109.27
633 21 44 1 113.80
634 21 45 1 111.63
635 21 46 1 115.06
636 21 47 1 119.59
637 21 48 1 123.01
638 21 49 1 126.13
639 21 50 1 131.33
640 21 51 1 131.78
641 21 52 1 135.12
642 21 53 1 133.40
643 21 54 1 143.16
644 21 55 1 143.54
645 21 56 1 146.52
646 21 57 1 146.91
647 21 58 1 147.08
648 21 59 1 150.69
649 21 60 1 160.31
650 23 1 1 103.85
651 23 2 1 102.19
652 23 3 1 98.70
653 23 4 1 96.13
654 23 5 1 96.39
655 23 6 1 90.27
656 23 7 1 90.41
657 23 8 1 85.71
658 23 9 1 81.66
659 23 10 1 84.16
660 23 11 1 80.99
661 23 12 1 78.54
662 23 13 1 70.09
663 23 14 1 70.56
664 23 15 1 63.49
665 23 16 1 58.97
666 23 17 1 54.39
667 23 18 1 51.27
668 23 19 1 39.51
669 23 20 1 31.21
670 23 21 1 20.10
671 23 22 1 9.15
672 23 24 1 10.31
673 23 25 1 20.71
674 23 26 1 28.75
675 23 27 1 39.26
676 23 28 1 51.79
677 23 29 1 61.13
678 23 30 1 71.99
679 23 31 1 77.35
680 23 32 1 79.51
681 23 33 1 85.32
682 23 34 1 93.94
683 23 35 1 86.68
684 23 36 1 90.16
685 23 37 1 92.48
686 23 38 1 91.74
687 23 39 1 97.67
688 23 40 1 97.37
689 23 41 1 101.06
690 23 42 1 104.76
691 23 43 1 107.27
692 23 44 1 104.64
693 23 45 1 113.12
694 23 46 1 114.39
695 23 47 1 119.03
696 23 48 1 117.78
697 23 49 1 121.48
698 23 50 1 129.21
699 23 51 1 130.85
700 23 52 1 128.34
701 23 53 1 136.50
702 23 54 1 137.61
703 23 55 1 140.26
704 23 56 1 140.28
705 23 57 1 145.65
706 23 58 1 148.76
707 23 59 1 151.54
708 23 60 1 154.77
709 25 1 1 110.93
710 25 2 1 109.03
711 25 3 1 107.47
712 25 4 1 100.71
713 25 5 1 99.95
714 25 6 1 97.83
715 25 7 1 97.40
716 25 8 1 92.82
717 25 9 1 90.18
718 25 10 1 87.73
719 25 11 1 84.82
720 25 12 1 83.55
721 25 13 1 75.65
722 25 14 1 73.93
723 25 15 1 67.73
724 25 16 1 64.85
725 25 17 1 61.51
726 25 18 1 57.40
727 25 19 1 56.47
728 25 20 1 50.13
729 25 21 1 39.46
730 25 22 1 27.76
731 25 23 1 18.88
732 25 24 1 10.46
733 25 26 1 8.70
734 25 27 1 21.14
735 25 28 1 32.58
736 25 29 1 40.54
737 25 30 1 50.63
738 25 31 1 60.17
739 25 32 1 72.66
740 25 33 1 78.16
741 25 34 1 83.47
742 25 35 1 81.08
743 25 36 1 84.89
744 25 37 1 85.17
745 25 38 1 90.22
746 25 39 1 90.29
747 25 40 1 96.35
748 25 41 1 95.39
749 25 42 1 102.51
750 25 43 1 101.59
751 25 44 1 103.09
752 25 45 1 107.52
753 25 46 1 109.79
754 25 47 1 115.40
755 25 48 1 113.82
756 25 49 1 119.94
757 25 50 1 123.88
758 25 51 1 123.70
759 25 52 1 123.82
760 25 53 1 129.53
761 25 54 1 129.76
762 25 55 1 139.62
763 25 56 1 135.26
764 25 57 1 145.41
765 25 58 1 140.30
766 25 59 1 145.34
767 25 60 1 149.28
768 27 1 1 123.15
769 27 2 1 114.83
770 27 3 1 112.58
771 27 4 1 112.82
772 27 5 1 109.09
773 27 6 1 107.19
774 27 7 1 103.56
775 27 8 1 104.75
776 27 9 1 100.15
777 27 10 1 95.32
778 27 11 1 93.51
779 27 12 1 93.77
780 27 13 1 83.15
781 27 14 1 80.28
782 27 15 1 78.81
783 27 16 1 74.98
784 27 17 1 72.95
785 27 18 1 66.74
786 27 19 1 69.76
787 27 20 1 63.61
788 27 21 1 58.21
789 27 22 1 50.43
790 27 23 1 38.08
791 27 24 1 31.58
792 27 25 1 19.48
793 27 26 1 9.65
794 27 28 1 9.55
795 27 29 1 21.69
796 27 30 1 29.00
797 27 31 1 39.94
798 27 32 1 51.09
799 27 33 1 58.93
800 27 34 1 70.45
801 27 35 1 78.60
802 27 36 1 79.46
803 27 37 1 83.70
804 27 38 1 86.65
805 27 39 1 87.51
806 27 40 1 94.21
807 27 41 1 96.40
808 27 42 1 98.38
809 27 43 1 100.83
810 27 44 1 104.16
811 27 45 1 105.05
812 27 46 1 115.50
813 27 47 1 117.32
814 27 48 1 114.92
815 27 49 1 120.15
816 27 50 1 122.20
817 27 51 1 125.44
818 27 52 1 127.10
819 27 53 1 134.94
820 27 54 1 132.23
821 27 55 1 134.58
822 27 56 1 141.07
823 27 57 1 148.29
824 27 58 1 145.39
825 27 59 1 145.80
826 27 60 1 149.34
827 29 1 1 127.94
828 29 2 1 126.44
829 29 3 1 124.79
830 29 4 1 121.98
831 29 5 1 119.27
832 29 6 1 115.69
833 29 7 1 113.62
834 29 8 1 112.81
835 29 9 1 111.98
836 29 10 1 106.27
837 29 11 1 103.37
838 29 12 1 99.20
839 29 13 1 94.56
840 29 14 1 88.65
841 29 15 1 83.83
842 29 16 1 86.21
843 29 17 1 78.16
844 29 18 1 77.41
845 29 19 1 78.34
846 29 20 1 74.06
847 29 21 1 71.38
848 29 22 1 64.96
849 29 23 1 60.91
850 29 24 1 50.72
851 29 25 1 39.77
852 29 26 1 29.57
853 29 27 1 18.89
854 29 28 1 10.43
855 29 30 1 10.59
856 29 31 1 19.63
857 29 32 1 30.53
858 29 33 1 39.75
859 29 34 1 52.69
860 29 35 1 62.07
861 29 36 1 71.50
862 29 37 1 74.65
863 29 38 1 74.11
864 29 39 1 78.48
865 29 40 1 81.77
866 29 41 1 87.12
867 29 42 1 89.48
868 29 43 1 91.50
869 29 44 1 93.97
870 29 45 1 97.52
871 29 46 1 103.75
872 29 47 1 102.54
873 29 48 1 107.44
874 29 49 1 114.40
875 29 50 1 109.67
876 29 51 1 116.15
877 29 52 1 113.15
878 29 53 1 123.68
879 29 54 1 126.53
880 29 55 1 121.61
881 29 56 1 131.95
