C:\SAS4000\Projects\lrmnr002.s4k
1.0
7
1113    
0
0
   47.50     3.00   2.000000    19.134706
    3.50     3.00   2.000000    13.682061
   18.50     3.00   2.000000    18.029824
   33.50     3.00   2.000000    21.426891
   48.50     3.00   2.000000    19.913451
    4.50     3.00   2.000000    13.558428
   19.50     3.00   2.000000    18.551356
   34.50     3.00   2.000000    20.754016
    5.50     3.00   2.000000    13.299793
   20.50     3.00   2.000000    20.867883
   35.50     3.00   2.000000    18.245117
    6.50     3.00   2.000000    13.279188
   21.50     3.00   2.000000    21.255652
   36.50     3.00   2.000000    16.969706
    7.50     3.00   2.000000    12.913262
   22.50     3.00   2.000000    19.320867
   37.50     3.00   2.000000    17.608476
    8.50     3.00   2.000000    11.946935
   23.50     3.00   2.000000    20.044526
   38.50     3.00   2.000000    18.850492
    9.50     3.00   2.000000    11.197320
   24.50     3.00   2.000000    21.777187
   39.50     3.00   2.000000    21.596001
   10.50     3.00   2.000000    11.855276
   25.50     3.00   2.000000    24.083581
   40.50     3.00   2.000000    22.145511
